iter	RMSE
1665	42.40347891
1666	42.40157168
1667	42.40078053
1668	42.40052789
1669	42.39947228
1670	42.39884418
1671	42.3979473
1672	42.39698473
1673	42.39581555
1674	42.39425722
1675	42.39289733
1676	42.39251647
1677	42.3906017
1678	42.3883248
1679	42.38709171
1680	42.386066
1681	42.38557862
1682	42.38386536
1683	42.38218178
1684	42.38017867
1685	42.37975184
1686	42.37902341
1687	42.37661849
1688	42.37584155
1689	42.37463001
1690	42.37388595
1691	42.37266214
1692	42.37150272
1693	42.37107102
1694	42.36930691
1695	42.36779257
1696	42.36676817
1697	42.36582275
1698	42.36502879
1699	42.36310809
1700	42.36175991
1701	42.36060484
1702	42.36004565
1703	42.35891856
1704	42.35812711
1705	42.35715472
1706	42.35645096
1707	42.35523842
1708	42.35410502
1709	42.3540349
1710	42.35268287
1711	42.35191194
1712	42.35122372
1713	42.3502355
1714	42.34963048
1715	42.34898073
1716	42.34777487
1717	42.34691602
1718	42.34563207
1719	42.34479167
1720	42.34414685
1721	42.34253241
1722	42.34132967
1723	42.34090769
1724	42.33956601
1725	42.33910617
1726	42.33800306
1727	42.336814
1728	42.3367422
1729	42.33603396
1730	42.33546775
1731	42.33282574
1732	42.3316465
1733	42.33076489
1734	42.32992982
1735	42.32905519
1736	42.32856886
1737	42.32742829
1738	42.32735142
1739	42.32578517
1740	42.32473335
1741	42.32467823
1742	42.32292972
1743	42.32188557
1744	42.32084278
1745	42.31845858
1746	42.31762216
1747	42.31660539
1748	42.31616854
1749	42.31500048
1750	42.31399725
1751	42.31278586
1752	42.31148409
1753	42.31059691
1754	42.30926899
1755	42.30852959
1756	42.30810917
1757	42.3076555
1758	42.30624151
1759	42.30542959
1760	42.30497807
1761	42.30362912
1762	42.30216615
1763	42.3015125
1764	42.30115013
1765	42.30021065
1766	42.29938262
1767	42.299094
1768	42.29818463
1769	42.29658631
1770	42.29466962
1771	42.29221753
1772	42.29140972
1773	42.2898981
1774	42.28908946
1775	42.28808712
1776	42.28712887
1777	42.28638308
1778	42.28481074
1779	42.28433856
1780	42.28327387
1781	42.28226554
1782	42.28096372
1783	42.28062503
1784	42.27921033
1785	42.27796248
1786	42.27674651
1787	42.27561924
1788	42.27450419
1789	42.27409018
1790	42.27239738
1791	42.27213613
1792	42.27133416
1793	42.27062498
1794	42.26932038
1795	42.268509
1796	42.26771618
1797	42.26661751
1798	42.26604046
1799	42.26502612
1800	42.26499032
1801	42.26377966
1802	42.26330232
1803	42.26224701
1804	42.26138622
1805	42.26065909
1806	42.25924966
1807	42.25723066
1808	42.25570742
1809	42.25474176
1810	42.25415176
1811	42.25374783
1812	42.25339766
1813	42.25195796
1814	42.25045306
1815	42.249017
1816	42.24794114
1817	42.24579098
1818	42.24442147
1819	42.24331845
1820	42.24298718
1821	42.24211885
1822	42.24097101
1823	42.24041045
1824	42.23990368
1825	42.23938515
1826	42.23890761
1827	42.23753359
1828	42.23714164
1829	42.23616388
1830	42.23487908
1831	42.23331885
1832	42.23260341
1833	42.23106203
1834	42.23075872
1835	42.23024133
1836	42.22971302
1837	42.22957748
1838	42.22943757
1839	42.22854012
1840	42.22715597
1841	42.22568419
1842	42.22519943
1843	42.2241695
1844	42.22267952
1845	42.2218324
1846	42.22059788
1847	42.22020983
1848	42.21921618
1849	42.21887781
1850	42.21744817
1851	42.21698578
1852	42.21620629
1853	42.21588067
1854	42.21451876
1855	42.21377452
1856	42.21286726
1857	42.21167709
1858	42.21147527
1859	42.2107371
1860	42.2095265
1861	42.20891586
1862	42.20754607
1863	42.20634586
1864	42.20558335
1865	42.2053726
1866	42.20455228
1867	42.20361414
1868	42.20298288
1869	42.20267309
1870	42.20135494
1871	42.20054026
1872	42.19917345
1873	42.19881478
1874	42.19874421
1875	42.1974497
1876	42.19627136
1877	42.19521449
1878	42.19479744
1879	42.1941497
1880	42.19374462
1881	42.1923805
1882	42.19127975
1883	42.18998433
1884	42.18904475
1885	42.18775619
1886	42.18733872
1887	42.18695342
1888	42.18591874
1889	42.1858745
1890	42.18479925
1891	42.18326678
1892	42.18237418
1893	42.18178692
1894	42.18141041
1895	42.18050549
1896	42.18039768
1897	42.18018382
1898	42.17885237
1899	42.17833464
1900	42.17754616
1901	42.17610594
1902	42.1755182
1903	42.17505962
1904	42.17368536
1905	42.17317366
1906	42.17175834
1907	42.17024457
1908	42.16948947
1909	42.16819719
1910	42.16690278
1911	42.16621706
1912	42.1653621
1913	42.16431318
1914	42.16297999
1915	42.16172306
1916	42.16103365
1917	42.16007798
1918	42.15900783
1919	42.15726472
1920	42.15626861
1921	42.15550758
1922	42.1540834
1923	42.15377153
1924	42.15216861
1925	42.1519062
1926	42.15146587
1927	42.15076569
1928	42.15060433
1929	42.14908647
1930	42.14795407
1931	42.14726961
1932	42.1470666
1933	42.14675504
1934	42.14648018
1935	42.14639669
1936	42.14551555
1937	42.14489552
1938	42.14336711
1939	42.14279915
1940	42.14203549
1941	42.14037671
1942	42.1395332
1943	42.1387047
1944	42.13771058
1945	42.13721439
1946	42.13584196
1947	42.13532761
1948	42.13366947
1949	42.13272938
1950	42.13136892
1951	42.13026332
1952	42.12836027
1953	42.12740927
1954	42.12669295
1955	42.12569439
1956	42.12330868
1957	42.12177705
1958	42.12149665
1959	42.12094461
1960	42.12000238
1961	42.11955071
1962	42.11872243
1963	42.11841041
1964	42.11765595
1965	42.11699412
1966	42.11674623
1967	42.11609492
1968	42.11522361
1969	42.11431045
1970	42.11394248
1971	42.11315126
1972	42.11266779
1973	42.11180642
1974	42.11059723
1975	42.11027159
1976	42.10806481
1977	42.10726782
1978	42.10671422
1979	42.10647632
1980	42.10556331
1981	42.10451329
1982	42.1036457
1983	42.10359635
1984	42.1034202
1985	42.1026843
1986	42.10143693
1987	42.10032864
1988	42.09977366
1989	42.09852005
1990	42.09776467
1991	42.09562085
1992	42.09505863
1993	42.09366823
1994	42.09352946
1995	42.09204829
1996	42.09142854
1997	42.0905252
1998	42.09008132
1999	42.08924249
2000	42.08767648
2001	42.08635977
2002	42.08520015
2003	42.08464127
2004	42.08416825
2005	42.08382963
2006	42.08369494
2007	42.08292119
2008	42.08187198
2009	42.08121383
2010	42.08074
2011	42.0794082
2012	42.07778131
2013	42.0773086
2014	42.07697088
2015	42.07644777
2016	42.07527464
2017	42.0748359
2018	42.07376868
2019	42.07248361
2020	42.07172117
2021	42.0707302
2022	42.07030943
2023	42.06894718
2024	42.06788363
2025	42.06700301
2026	42.06543574
2027	42.06426263
2028	42.06350928
2029	42.06335179
2030	42.06216083
2031	42.06188469
2032	42.06161184
2033	42.06110763
2034	42.06106049
2035	42.0601294
2036	42.05944436
2037	42.05844708
2038	42.05809778
2039	42.05805435
2040	42.05657815
2041	42.05641788
2042	42.05581918
2043	42.05580917
2044	42.05495882
2045	42.05450048
2046	42.05398097
2047	42.0530405
2048	42.05247235
2049	42.05211071
2050	42.05072207
2051	42.04993001
2052	42.04853714
2053	42.04744192
2054	42.04599683
2055	42.04544044
2056	42.044696
2057	42.0436158
2058	42.04301456
2059	42.04252406
2060	42.04227011
2061	42.04061553
2062	42.04045833
2063	42.03953976
2064	42.03874846
2065	42.0379538
2066	42.03765345
2067	42.03740156
2068	42.03680699
2069	42.03584985
2070	42.03511193
2071	42.03475197
2072	42.03402421
2073	42.03362274
2074	42.03338504
2075	42.03186161
2076	42.03120125
2077	42.03096904
2078	42.02981324
2079	42.028874
2080	42.02836175
2081	42.02676058
2082	42.02569598
2083	42.02497829
2084	42.02401994
2085	42.02364392
2086	42.02334006
2087	42.02249953
2088	42.02152006
2089	42.02105472
2090	42.02054733
2091	42.01978597
2092	42.01853926
2093	42.01817454
2094	42.01677272
2095	42.0159649
2096	42.01507369
2097	42.01286159
2098	42.01183103
2099	42.01106519
2100	42.00988804
2101	42.00875617
2102	42.00804426
2103	42.00680434
2104	42.0062024
2105	42.00550933
2106	42.0046677
2107	42.00436194
2108	42.00356131
2109	42.00271097
2110	42.00234625
2111	42.00149181
2112	42.00063596
2113	42.00012197
2114	41.99968762
2115	41.99884111
2116	41.99756463
2117	41.99674163
2118	41.99511825
2119	41.99386918
2120	41.99273864
2121	41.99260301
2122	41.99216464
2123	41.99095563
2124	41.99029836
2125	41.98964355
2126	41.98861039
2127	41.98767154
2128	41.98687553
2129	41.98600162
2130	41.98428626
2131	41.98388589
2132	41.98309439
2133	41.98163584
2134	41.98062716
2135	41.97985018
2136	41.97864772
2137	41.97765121
2138	41.97595665
2139	41.97589127
2140	41.97539403
2141	41.97413189
2142	41.97306872
2143	41.97228709
2144	41.97129616
2145	41.97088349
2146	41.96990611
2147	41.96906268
2148	41.96795262
2149	41.96690807
2150	41.96582922
2151	41.96402985
2152	41.96344926
2153	41.96226465
2154	41.96148223
2155	41.96046407
2156	41.9600078
2157	41.95920825
2158	41.95851265
2159	41.95787778
2160	41.95724499
2161	41.95613601
2162	41.95605
2163	41.95488407
2164	41.95475493
2165	41.9532947
2166	41.95191792
2167	41.9510846
2168	41.95073573
2169	41.95021567
2170	41.94985117
2171	41.94921558
2172	41.94865615
2173	41.94831859
2174	41.94804899
2175	41.94726833
2176	41.94705435
2177	41.94677105
2178	41.94656411
2179	41.94552495
2180	41.94473088
2181	41.94432386
2182	41.94368249
2183	41.94290988
2184	41.94261616
2185	41.94195072
2186	41.94030006
2187	41.9394713
2188	41.93918624
2189	41.93852371
2190	41.93773382
2191	41.93729757
2192	41.93663415
2193	41.93569452
2194	41.93460964
2195	41.93351808
2196	41.93239997
2197	41.93116344
2198	41.92962524
2199	41.92857147
2200	41.92778761
2201	41.92652186
2202	41.92612654
2203	41.92556387
2204	41.92450497
2205	41.92347159
2206	41.92262621
2207	41.92198733
2208	41.92057236
2209	41.92004584
2210	41.91911108
2211	41.91736594
2212	41.91610844
2213	41.91516878
2214	41.91453273
2215	41.91366462
2216	41.9128174
2217	41.91254527
2218	41.91188823
2219	41.91121065
2220	41.91049512
2221	41.90933964
2222	41.90895812
2223	41.90845424
2224	41.90777159
2225	41.90694841
2226	41.9065728
2227	41.90587277
2228	41.90549672
2229	41.90488896
2230	41.90361525
2231	41.90229186
2232	41.90057624
2233	41.90027595
2234	41.89950335
2235	41.8981937
2236	41.89742935
2237	41.89662372
2238	41.89625945
2239	41.89495105
2240	41.89360018
2241	41.89230572
2242	41.89180199
2243	41.89101011
2244	41.89018391
2245	41.88907426
2246	41.88862292
2247	41.88788856
2248	41.88647361
2249	41.8850197
2250	41.88355765
2251	41.8816176
2252	41.88142341
2253	41.880866
2254	41.88020984
2255	41.87912677
2256	41.87836524
2257	41.877939
2258	41.87739582
2259	41.87652887
2260	41.87558491
2261	41.87425135
2262	41.87394805
2263	41.87339515
2264	41.87283801
2265	41.87212009
2266	41.87090075
2267	41.86938628
2268	41.86925331
2269	41.86907949
2270	41.86842923
2271	41.86795259
2272	41.86780042
2273	41.86679981
2274	41.8656095
2275	41.86458617
2276	41.86351356
2277	41.86280636
2278	41.86167659
2279	41.86148278
2280	41.86075555
2281	41.86008597
2282	41.8589758
2283	41.85790389
2284	41.85726516
2285	41.85676483
2286	41.85634053
2287	41.85619096
2288	41.85567215
2289	41.85502688
2290	41.85371152
2291	41.85266454
2292	41.8516508
2293	41.85098205
2294	41.8504903
2295	41.85003173
2296	41.8490899
2297	41.84828092
2298	41.84767495
2299	41.84755256
2300	41.84621399
2301	41.84575737
2302	41.84440787
2303	41.84432984
2304	41.84368145
2305	41.84288291
2306	41.84257297
2307	41.84255809
2308	41.84178809
2309	41.84098645
2310	41.84030782
2311	41.83992711
2312	41.83925421
2313	41.83895179
2314	41.83872841
2315	41.83783342
2316	41.83641803
2317	41.83562611
2318	41.83490488
2319	41.83417913
2320	41.83349834
2321	41.83233235
2322	41.83106068
2323	41.83047853
2324	41.82881948
2325	41.82872175
2326	41.82810954
2327	41.82736371
2328	41.82678127
2329	41.82608612
2330	41.82522121
2331	41.82411944
2332	41.82316882
2333	41.82195891
2334	41.82100984
2335	41.81967746
2336	41.81955133
2337	41.81888485
2338	41.81787227
2339	41.81731214
2340	41.81592128
2341	41.81537227
2342	41.81419425
2343	41.81342074
2344	41.81271318
2345	41.81204248
2346	41.81126136
2347	41.81031275
2348	41.80991583
2349	41.80889987
2350	41.80791203
2351	41.80638595
2352	41.80624235
2353	41.80582179
2354	41.80442744
2355	41.80395578
2356	41.80267322
2357	41.80255232
2358	41.80138101
2359	41.80036071
2360	41.79951173
2361	41.79823549
2362	41.79759986
2363	41.79663268
2364	41.79520967
2365	41.79454036
2366	41.79410254
2367	41.79342174
2368	41.79270342
2369	41.79207051
2370	41.79122901
2371	41.79038606
2372	41.78983555
2373	41.78928919
2374	41.78902373
2375	41.78799258
2376	41.78682473
2377	41.78670104
2378	41.78529302
2379	41.78408316
2380	41.7835452
2381	41.78344574
2382	41.78313573
2383	41.78229719
2384	41.78124455
2385	41.78033098
2386	41.78016148
2387	41.77889222
2388	41.77813896
2389	41.7767061
2390	41.77625921
2391	41.77573569
2392	41.77448437
2393	41.77349345
2394	41.77339558
2395	41.77284916
2396	41.77162447
2397	41.77149617
2398	41.77039548
2399	41.77017924
2400	41.76934361
2401	41.76814931
2402	41.76758056
2403	41.76726823
2404	41.76672198
2405	41.76550152
2406	41.76350805
2407	41.76228437
2408	41.7612068
2409	41.76035973
2410	41.759742
2411	41.75842367
2412	41.75814173
2413	41.75710995
2414	41.75557675
2415	41.75473154
2416	41.75319301
2417	41.75254821
2418	41.75184964
2419	41.75129592
2420	41.75059386
2421	41.75015861
2422	41.7500187
2423	41.74946482
2424	41.74891781
2425	41.74778376
2426	41.74723344
2427	41.74651111
2428	41.74638682
2429	41.74462475
2430	41.74376252
2431	41.74192783
2432	41.74127505
2433	41.74033867
2434	41.73995409
2435	41.73909049
2436	41.73836904
2437	41.7375987
2438	41.73715191
2439	41.73629073
2440	41.73588013
2441	41.73499425
2442	41.73465164
2443	41.73394674
2444	41.73289201
2445	41.7319315
2446	41.73064668
2447	41.72997594
2448	41.7292477
2449	41.72825007
2450	41.72765255
2451	41.72696711
2452	41.72579368
2453	41.72523841
2454	41.72499974
2455	41.72449584
2456	41.72392192
2457	41.72367604
2458	41.72317016
2459	41.72203056
2460	41.72090514
2461	41.72003553
2462	41.71941558
2463	41.71799041
2464	41.71684627
2465	41.71618452
2466	41.71533004
2467	41.71388303
2468	41.71267687
2469	41.71214051
2470	41.71124637
2471	41.70931382
2472	41.70899207
2473	41.70878638
2474	41.70841937
2475	41.70792207
2476	41.70769579
2477	41.70727211
2478	41.70589382
2479	41.70506039
2480	41.70481309
2481	41.70350344
2482	41.70331757
2483	41.70279321
2484	41.70252697
2485	41.70198601
2486	41.70186916
2487	41.70122626
2488	41.69992615
2489	41.69877102
2490	41.69687924
2491	41.69626098
2492	41.69563683
2493	41.69467643
2494	41.69381318
2495	41.69285411
2496	41.69194793
2497	41.69134813
2498	41.69045048
2499	41.68934169
2500	41.68913518
2501	41.68838361
2502	41.68827115
2503	41.68753685
2504	41.68732715
2505	41.68718793
2506	41.68568019
2507	41.68470045
2508	41.68362068
2509	41.68312476
2510	41.68298463
2511	41.68148903
2512	41.68071499
2513	41.6800435
2514	41.67971689
2515	41.67915279
2516	41.67790029
2517	41.67686235
2518	41.67630508
2519	41.67540021
2520	41.67428935
2521	41.67351987
2522	41.67327954
2523	41.67265569
2524	41.67218557
2525	41.67135418
2526	41.67117757
2527	41.67040593
2528	41.66947553
2529	41.66872111
2530	41.66821062
2531	41.66780939
2532	41.666978
2533	41.66563131
2534	41.66430876
2535	41.6631736
2536	41.66238046
2537	41.66129826
2538	41.66029541
2539	41.65998911
2540	41.65940535
2541	41.65843574
2542	41.65820086
2543	41.65750121
2544	41.65728537
2545	41.6568589
2546	41.65545202
2547	41.65469014
2548	41.65383007
2549	41.65291956
2550	41.65197084
2551	41.65186032
2552	41.65059463
2553	41.64964429
2554	41.64858186
2555	41.64838587
2556	41.64725613
2557	41.64630898
2558	41.6454975
2559	41.64451162
2560	41.64353816
2561	41.64330702
2562	41.64282782
2563	41.64166628
2564	41.64128722
2565	41.64084498
2566	41.63989462
2567	41.63971425
2568	41.63850275
2569	41.63789714
2570	41.63754834
2571	41.6367929
2572	41.63604654
2573	41.63465045
2574	41.63342723
2575	41.63230163
2576	41.63132165
2577	41.63112048
2578	41.63090543
2579	41.62967166
2580	41.6287106
2581	41.628602
2582	41.62761397
2583	41.62683315
2584	41.62533893
2585	41.62399187
2586	41.62339624
2587	41.6230168
2588	41.6226425
2589	41.62253284
2590	41.62099148
2591	41.62051674
2592	41.61962842
2593	41.61864977
2594	41.61748622
2595	41.61688078
2596	41.61598852
2597	41.61548368
2598	41.61430045
2599	41.6140873
2600	41.61380991
2601	41.61352421
2602	41.61290353
2603	41.61282638
2604	41.61210791
2605	41.61098828
2606	41.6107541
2607	41.60993746
2608	41.60878753
2609	41.60759125
2610	41.60741422
2611	41.6063253
2612	41.60594083
2613	41.60465808
2614	41.60419142
2615	41.60274363
2616	41.60215131
2617	41.60144837
2618	41.6007046
2619	41.59999132
2620	41.59917162
2621	41.59810456
2622	41.59724221
2623	41.59645126
2624	41.59624226
2625	41.59557966
2626	41.59538233
2627	41.59504323
2628	41.59447238
2629	41.59334123
2630	41.59149137
2631	41.59050555
2632	41.58955255
2633	41.5887408
2634	41.58799317
2635	41.58720417
2636	41.58624694
2637	41.58514737
2638	41.58490305
2639	41.58429836
2640	41.58326546
2641	41.58266053
2642	41.58190338
2643	41.58118853
2644	41.58098337
2645	41.58001468
2646	41.57877328
2647	41.5780117
2648	41.5774621
2649	41.57718569
2650	41.57630705
2651	41.57544452
2652	41.57427868
2653	41.57316866
2654	41.57254152
2655	41.57203668
2656	41.57138081
2657	41.57076876
2658	41.570028
2659	41.56936625
2660	41.5687257
2661	41.56804893
2662	41.5674635
2663	41.56661617
2664	41.56605065
2665	41.56486236
2666	41.56466829
2667	41.56381884
2668	41.56356321
2669	41.56295123
2670	41.56167493
2671	41.56121239
2672	41.56037647
2673	41.55997663
2674	41.55834656
2675	41.55744932
2676	41.55690237
2677	41.55630091
2678	41.55566295
2679	41.55487978
2680	41.55439758
2681	41.5530957
2682	41.55255694
2683	41.55224689
2684	41.5517158
2685	41.55028524
2686	41.55010935
2687	41.54926119
2688	41.5488368
2689	41.54732553
2690	41.54649732
2691	41.54593534
2692	41.54530371
2693	41.54490648
2694	41.54413834
2695	41.54388671
2696	41.54310572
2697	41.54205805
2698	41.54168819
2699	41.5410746
2700	41.5401858
2701	41.53953777
2702	41.53917661
2703	41.53871301
2704	41.5378842
2705	41.53739322
2706	41.53651213
2707	41.53640552
2708	41.53476298
2709	41.53426519
2710	41.53366119
2711	41.5329322
2712	41.53221442
2713	41.53185435
2714	41.53113981
2715	41.52992142
2716	41.52904161
2717	41.52844132
2718	41.52754626
2719	41.52637654
2720	41.52432622
2721	41.52300181
2722	41.52197922
2723	41.52132057
2724	41.52021599
2725	41.5192066
2726	41.518059
2727	41.51697076
2728	41.51605063
2729	41.51505385
2730	41.5141394
2731	41.51348585
2732	41.51285526
2733	41.51108784
2734	41.51030316
2735	41.50959042
2736	41.50867425
2737	41.50818722
2738	41.50753144
2739	41.50666723
2740	41.50606104
2741	41.50533324
2742	41.50423884
2743	41.50383384
2744	41.50229847
2745	41.5020104
2746	41.50074801
2747	41.50020647
2748	41.49965742
2749	41.49895447
2750	41.49818706
2751	41.4971133
2752	41.49699856
2753	41.49582906
2754	41.49540541
2755	41.49472318
2756	41.49367268
2757	41.49319439
2758	41.49176319
2759	41.49151476
2760	41.49099496
2761	41.49063897
2762	41.49032539
2763	41.49001055
2764	41.48954375
2765	41.48890202
2766	41.48824825
2767	41.48724339
2768	41.48678752
2769	41.48557471
2770	41.48429791
2771	41.48288185
2772	41.48162669
2773	41.48106764
2774	41.4804899
2775	41.48020261
2776	41.47944288
2777	41.47888174
2778	41.47744863
2779	41.47720307
2780	41.47605798
2781	41.47545771
2782	41.47484217
2783	41.47451935
2784	41.47388952
2785	41.47249412
2786	41.47237325
2787	41.4722667
2788	41.47144102
2789	41.47038739
2790	41.46923937
2791	41.46804657
2792	41.46759638
2793	41.46645274
2794	41.466396
2795	41.46588453
2796	41.46466849
2797	41.46411434
2798	41.46255315
2799	41.46138847
2800	41.46130339
2801	41.45978816
2802	41.459605
2803	41.45877003
2804	41.45687661
2805	41.4560657
2806	41.45487815
2807	41.45452328
2808	41.45362089
2809	41.4531337
2810	41.45238573
2811	41.45210265
2812	41.45102835
2813	41.44985482
2814	41.44883934
2815	41.44786357
2816	41.44741128
2817	41.4471613
2818	41.44706552
2819	41.44638079
2820	41.44623017
2821	41.44551666
2822	41.44437537
2823	41.44392824
2824	41.44308183
2825	41.44213308
2826	41.44126187
2827	41.43992294
2828	41.43976007
2829	41.43915087
2830	41.43863177
2831	41.43837746
2832	41.43749254
2833	41.43697844
2834	41.43598372
2835	41.43573845
2836	41.43556059
2837	41.43460585
2838	41.43391965
2839	41.43321841
2840	41.43212066
2841	41.43142344
2842	41.43065168
2843	41.42954883
2844	41.42936967
2845	41.42766405
2846	41.42736122
2847	41.42643622
2848	41.42591596
2849	41.42468636
2850	41.4238727
2851	41.42328866
2852	41.42259637
2853	41.42216466
2854	41.4215395
2855	41.42031323
2856	41.41960971
2857	41.41873338
2858	41.41831949
2859	41.41759844
2860	41.41687481
2861	41.41654307
2862	41.41520093
2863	41.41454803
2864	41.41356449
2865	41.41238627
2866	41.41196152
2867	41.4115593
2868	41.41063742
2869	41.41036113
2870	41.41017483
2871	41.40963359
2872	41.40942496
2873	41.40830536
2874	41.40786081
2875	41.40714384
2876	41.40640349
2877	41.40626576
2878	41.4059397
2879	41.404579
2880	41.40371708
2881	41.40280971
2882	41.40234485
2883	41.40200015
2884	41.40073878
2885	41.40022015
2886	41.39915187
2887	41.39880812
2888	41.39778065
2889	41.39725038
2890	41.39669572
2891	41.39626709
2892	41.39553853
2893	41.39505654
2894	41.39465118
2895	41.39396039
2896	41.39276078
2897	41.3916996
2898	41.39020163
2899	41.38917232
2900	41.38848525
2901	41.38827402
2902	41.38771905
2903	41.38686818
2904	41.38548865
2905	41.3847973
2906	41.38444541
2907	41.38395039
2908	41.3831313
2909	41.38286414
2910	41.38209147
2911	41.3810766
2912	41.37960585
2913	41.37896377
2914	41.37844053
2915	41.37747355
2916	41.37691622
2917	41.37632867
2918	41.37540878
2919	41.37474661
2920	41.37402713
2921	41.37347463
2922	41.37237151
2923	41.3716684
2924	41.37056151
2925	41.36927195
2926	41.36870016
2927	41.36761991
2928	41.3663308
2929	41.36444289
2930	41.36374111
2931	41.36322976
2932	41.36210195
2933	41.36194295
2934	41.36104677
2935	41.36023099
2936	41.35995214
2937	41.35964041
2938	41.35914249
2939	41.35853627
2940	41.357574
2941	41.35721357
2942	41.35610381
2943	41.35540134
2944	41.35443259
2945	41.35409876
2946	41.35382088
2947	41.35364625
2948	41.35213554
2949	41.35171803
2950	41.35103118
2951	41.35036886
2952	41.34935165
2953	41.34875877
2954	41.34738746
2955	41.34662849
2956	41.34609447
2957	41.3450889
2958	41.34420937
2959	41.34309067
2960	41.34188496
2961	41.34126001
2962	41.34083639
2963	41.34014064
2964	41.33958216
2965	41.33892732
2966	41.33782579
2967	41.33731437
2968	41.33598051
2969	41.33499705
2970	41.3340315
2971	41.33326765
2972	41.33248112
2973	41.33189298
2974	41.33142251
2975	41.33073134
2976	41.32934865
2977	41.32909733
2978	41.32880191
2979	41.32874573
2980	41.32826794
2981	41.32727018
2982	41.32694081
2983	41.32655094
2984	41.32578593
2985	41.32500299
2986	41.32368957
2987	41.32314163
2988	41.32284211
2989	41.32271598
2990	41.32236211
2991	41.32211484
2992	41.32143895
2993	41.32054456
2994	41.31984406
2995	41.31865829
2996	41.31773329
2997	41.31686881
2998	41.31640964
2999	41.31613048
3000	41.31516
3001	41.31485745
3002	41.31442529
3003	41.3130163
3004	41.31249922
3005	41.31226057
3006	41.31137775
3007	41.31071446
3008	41.30961583
3009	41.30811771
3010	41.30741816
3011	41.30701624
3012	41.30665262
3013	41.30618428
3014	41.30575022
3015	41.30532153
3016	41.30491689
3017	41.30419137
3018	41.30386049
3019	41.30336228
3020	41.30210084
3021	41.30122241
3022	41.29996907
3023	41.29977218
3024	41.29938862
3025	41.29787303
3026	41.29698296
3027	41.29620757
3028	41.29529241
3029	41.2943347
3030	41.29374757
3031	41.29313537
3032	41.2926747
3033	41.29213424
3034	41.29196542
3035	41.29146588
3036	41.29099001
3037	41.29058456
3038	41.28974681
3039	41.2891261
3040	41.28887263
3041	41.28808634
3042	41.287985
3043	41.28704487
3044	41.28625867
3045	41.28511299
3046	41.28460347
3047	41.2843764
3048	41.28376359
3049	41.2828654
3050	41.28267701
3051	41.28250811
3052	41.28151146
3053	41.28118098
3054	41.2802044
3055	41.27962679
3056	41.27916275
3057	41.27828119
3058	41.27697217
3059	41.27596203
3060	41.2751785
3061	41.27431208
3062	41.27384995
3063	41.2728764
3064	41.27153439
3065	41.27106078
3066	41.27085896
3067	41.26954965
3068	41.26882961
3069	41.26786676
3070	41.26726673
3071	41.26674244
3072	41.26641823
3073	41.26532049
3074	41.26437565
3075	41.26285123
3076	41.26193438
3077	41.26113388
3078	41.2602552
3079	41.25949199
3080	41.25939801
3081	41.25921444
3082	41.25803287
3083	41.2571637
3084	41.2559959
3085	41.2548713
3086	41.2541611
3087	41.25273073
3088	41.25175222
3089	41.25107117
3090	41.25053769
3091	41.25004814
3092	41.24881123
3093	41.24858877
3094	41.24829655
3095	41.24734457
3096	41.24719785
3097	41.24651854
3098	41.24586147
3099	41.24494928
3100	41.24409051
3101	41.24383147
3102	41.24267098
3103	41.24210735
3104	41.24108239
3105	41.24082477
3106	41.24045244
3107	41.2397489
3108	41.23911904
3109	41.23776513
3110	41.23738887
3111	41.23730568
3112	41.23657289
3113	41.23587481
3114	41.23488314
3115	41.23381981
3116	41.23220202
3117	41.23122903
3118	41.23003438
3119	41.22943386
3120	41.2290648
3121	41.22859605
3122	41.22766411
3123	41.22739199
3124	41.2262563
3125	41.22579108
3126	41.22545881
3127	41.22398787
3128	41.22321672
3129	41.22303978
3130	41.22203028
3131	41.22142276
3132	41.2209406
3133	41.2199251
3134	41.21958844
3135	41.21875542
3136	41.21780084
3137	41.21714137
3138	41.2159484
3139	41.21557974
3140	41.21487289
3141	41.21389347
3142	41.21333496
3143	41.21271616
3144	41.21183275
3145	41.21080014
3146	41.20982573
3147	41.20922849
3148	41.20823141
3149	41.2077691
3150	41.20719714
3151	41.20606498
3152	41.20574164
3153	41.20481456
3154	41.20416085
3155	41.20399302
3156	41.20335254
3157	41.20230162
3158	41.20225581
3159	41.20202636
3160	41.20130141
3161	41.20112366
3162	41.20045748
3163	41.2001033
3164	41.19991132
3165	41.19906856
3166	41.19825632
3167	41.19756393
3168	41.19699459
3169	41.19673491
3170	41.19614099
3171	41.19494664
3172	41.19443477
3173	41.19409732
3174	41.19377267
3175	41.19352963
3176	41.19299821
3177	41.19245874
3178	41.1913473
3179	41.19062408
3180	41.19015887
3181	41.18945638
3182	41.18929747
3183	41.18891029
3184	41.18816432
3185	41.18789217
3186	41.18691568
3187	41.1855468
3188	41.18513464
3189	41.18482844
3190	41.1834259
3191	41.18264779
3192	41.18181371
3193	41.18125456
3194	41.18051767
3195	41.1795885
3196	41.17917278
3197	41.17818144
3198	41.17739751
3199	41.17687871
3200	41.17676621
3201	41.17611421
3202	41.17595617
3203	41.17583013
3204	41.17451433
3205	41.17392007
3206	41.17352435
3207	41.17260366
3208	41.17188873
3209	41.17102502
3210	41.17027383
3211	41.16936899
3212	41.16853062
3213	41.16812898
3214	41.16760799
3215	41.16720262
3216	41.16657056
3217	41.16598189
3218	41.16530472
3219	41.16478701
3220	41.16439074
3221	41.16397047
